0,0,0,1,0,0,0,1,0,0,0,1,1.39484e-06,2.11003e-06,0.999926,3.73496,1.40706,2.82169,0,
1.10088e-06,-2.91828e-06,0.0012499,0.999992,-0.0035204,0.00175871,0.00352859,0.999983,-0.00467634,-0.00174222,0.00468251,0.999988,1.40673e-06,2.09199e-06,0.999926,3.75214,1.39368,2.81756,0.00125,
4.39985e-06,-1.1691e-05,0.00249977,0.999969,-0.00702732,0.00351717,0.00706001,0.999931,-0.00936781,-0.0034511,0.00939235,0.99995,1.41852e-06,2.07385e-06,0.999926,3.76916,1.3802,2.81346,0.0025,
9.89654e-06,-2.63371e-05,0.00374958,0.999931,-0.0105207,0.00527531,0.010594,0.999845,-0.0140742,-0.00512643,0.0141291,0.999887,1.4302e-06,2.05561e-06,0.999926,3.78603,1.36663,2.80938,0.00375,
1.75905e-05,-4.68748e-05,0.0049993,0.999877,-0.0140003,0.00703307,0.0141304,0.999723,-0.0187951,-0.00676799,0.0188922,0.999799,1.44178e-06,2.03726e-06,0.999926,3.80276,1.35296,2.80531,0.005,
2.74813e-05,-7.33223e-05,0.00624888,0.999809,-0.0174662,0.00879038,0.0176688,0.999567,-0.0235305,-0.00837558,0.0236814,0.999684,1.45324e-06,2.01881e-06,0.999926,3.81932,1.33919,2.80127,0.00625,
3.95682e-05,-0.000105698,0.00749831,0.999726,-0.0209182,0.0105472,0.0212092,0.999375,-0.0282801,-0.00994901,0.028496,0.999544,1.4646e-06,2.00025e-06,0.999926,3.83574,1.32533,2.79724,0.0075,
5.38506e-05,-0.000144018,0.00874755,0.999628,-0.0243562,0.0123034,0.0247512,0.999147,-0.0330435,-0.0114881,0.0333358,0.999378,1.47585e-06,1.9816e-06,0.999926,3.852,1.31138,2.79324,0.00875,
7.03276e-05,-0.000188301,0.00999656,0.999515,-0.0277802,0.0140589,0.0282946,0.998884,-0.0378206,-0.0129926,0.0382001,0.999186,1.48699e-06,1.96285e-06,0.999926,3.8681,1.29733,2.78926,0.01,
8.89985e-05,-0.000238563,0.0112453,0.999388,-0.03119,0.0158137,0.0318391,0.998584,-0.0426111,-0.0144623,0.0430886,0.998967,1.49802e-06,1.94399e-06,0.999926,3.88405,1.28318,2.78529,0.01125,
0.000109862,-0.000294821,0.0124938,0.999247,-0.0345856,0.0175677,0.0353846,0.998248,-0.0474148,-0.0158971,0.0480007,0.998721,1.50894e-06,1.92504e-06,0.999926,3.89984,1.26895,2.78135,0.0125,
0.000132918,-0.000357092,0.0137419,0.999092,-0.0379668,0.0193209,0.0389307,0.997876,-0.0522313,-0.0172968,0.0529361,0.998448,1.51974e-06,1.90599e-06,0.999926,3.91548,1.25462,2.77743,0.01375,
0.000158164,-0.00042539,0.0149897,0.998923,-0.0413337,0.0210731,0.0424772,0.997467,-0.0570605,-0.0186612,0.0578942,0.998148,1.53043e-06,1.88685e-06,0.999926,3.93095,1.24021,2.77354,0.015,
0.0001856,-0.000499733,0.0162371,0.99874,-0.0446861,0.0228243,0.0460238,0.997021,-0.061902,-0.0199901,0.0628745,0.997821,1.54101e-06,1.86761e-06,0.999926,3.94627,1.22571,2.76966,0.01625,
0.000215224,-0.000580134,0.0174841,0.998544,-0.0480239,0.0245743,0.0495703,0.996537,-0.0667557,-0.0212834,0.0678766,0.997467,1.55148e-06,1.84827e-06,0.999926,3.96142,1.21112,2.76581,0.0175,
0.000247034,-0.00066661,0.0187306,0.998334,-0.0513471,0.0263232,0.0531164,0.996017,-0.0716211,-0.0225408,0.0729,0.997085,1.56183e-06,1.82884e-06,0.999926,3.97642,1.19644,2.76198,0.01875,
0.00028103,-0.000759174,0.0199766,0.998111,-0.0546556,0.0280709,0.0566618,0.995458,-0.0764981,-0.0237623,0.0779441,0.996675,1.57207e-06,1.80931e-06,0.999926,3.99125,1.18168,2.75817,0.02,
0.000317209,-0.000857841,0.0212221,0.997874,-0.0579494,0.0298172,0.0602064,0.994863,-0.0813864,-0.0249477,0.0830086,0.996237,1.58218e-06,1.7897e-06,0.999926,4.00592,1.16683,2.75438,0.02125,
0.000355571,-0.000962625,0.022467,0.997625,-0.0612283,0.0315621,0.0637497,0.994229,-0.0862858,-0.0260968,0.0880929,0.99577,1.59219e-06,1.76999e-06,0.999926,4.02043,1.1519,2.75062,0.0225,
0.000396112,-0.00107354,0.0237113,0.997362,-0.0644924,0.0333055,0.0672916,0.993557,-0.0911958,-0.0272094,0.0931965,0.995276,1.60207e-06,1.75019e-06,0.999926,4.03477,1.13689,2.74688,0.02375,
0.000438831,-0.0011906,0.024955,0.997087,-0.0677414,0.0350473,0.0708318,0.992847,-0.0961164,-0.0282855,0.0983188,0.994753,1.61184e-06,1.7303e-06,0.999926,4.04895,1.12179,2.74316,0.025,
0.000483727,-0.00131381,0.026198,0.996799,-0.0709755,0.0367874,0.0743699,0.992098,-0.101047,-0.0293249,0.10346,0.994201,1.62149e-06,1.71033e-06,0.999926,4.06297,1.10662,2.73947,0.02625,
0.000530796,-0.0014432,0.0274403,0.996499,-0.0741945,0.0385259,0.0779058,0.991311,-0.105988,-0.0303274,0.108618,0.993621,1.63102e-06,1.69026e-06,0.999926,4.07681,1.09136,2.7358,0.0275,
0.000580037,-0.00157876,0.0286818,0.996187,-0.0773984,0.0402625,0.0814391,0.990485,-0.110938,-0.031293,0.113794,0.993011,1.64043e-06,1.67011e-06,0.999926,4.0905,1.07603,2.73216,0.02875,
0.000631448,-0.00172052,0.0299226,0.995862,-0.0805871,0.0419971,0.0849695,0.98962,-0.115897,-0.0322214,0.118986,0.992373,1.64972e-06,1.64988e-06,0.999926,4.10401,1.06062,2.72854,0.03,
0.000685025,-0.00186848,0.0311626,0.995526,-0.0837606,0.0437298,0.0884968,0.988716,-0.120866,-0.0331126,0.124195,0.991705,1.65889e-06,1.62956e-06,0.999926,4.11736,1.04513,2.72494,0.03125,
0.000740767,-0.00202266,0.0324017,0.995178,-0.0869188,0.0454604,0.0920207,0.987773,-0.125843,-0.0339664,0.12942,0.991008,1.66793e-06,1.60915e-06,0.999926,4.13054,1.02957,2.72137,0.0325,
0.000798671,-0.00218307,0.0336399,0.994818,-0.0900618,0.0471889,0.0955409,0.986791,-0.130829,-0.0347828,0.13466,0.990281,1.67686e-06,1.58866e-06,0.999926,4.14354,1.01393,2.71782,0.03375,
0.000858733,-0.00234971,0.0348772,0.994446,-0.0931893,0.048915,0.0990571,0.985769,-0.135823,-0.0355616,0.139914,0.989525,1.68566e-06,1.56809e-06,0.999926,4.15638,0.99822,2.7143,0.035,
0.000920952,-0.0025226,0.0361135,0.994063,-0.0963015,0.0506389,0.102569,0.984707,-0.140825,-0.0363028,0.145183,0.988739,1.69434e-06,1.54744e-06,0.999926,4.16905,0.982438,2.71081,0.03625,
0.000985324,-0.00270174,0.0373488,0.993669,-0.0993983,0.0523602,0.106076,0.983606,-0.145834,-0.0370061,0.150465,0.987922,1.70289e-06,1.52671e-06,0.999926,4.18155,0.966584,2.70734,0.0375,
0.00105185,-0.00288716,0.0385831,0.993264,-0.10248,0.0540791,0.109579,0.982465,-0.150851,-0.0376716,0.155761,0.987076,1.71132e-06,1.50591e-06,0.999926,4.19387,0.950661,2.70389,0.03875,
0.00112051,-0.00307884,0.0398163,0.992848,-0.105546,0.0557953,0.113076,0.981283,-0.155875,-0.0382991,0.161069,0.9862,1.71962e-06,1.48502e-06,0.999926,4.20603,0.934668,2.70048,0.04,
0.00119133,-0.00327681,0.0410484,0.992421,-0.108596,0.0575088,0.116568,0.980062,-0.160905,-0.0388886,0.166389,0.985293,1.7278e-06,1.46406e-06,0.999926,4.21801,0.918608,2.69708,0.04125,
0.00126428,-0.00348107,0.0422794,0.991984,-0.111631,0.0592195,0.120054,0.978801,-0.165942,-0.0394399,0.171721,0.984356,1.73586e-06,1.44302e-06,0.999926,4.22981,0.902481,2.69372,0.0425,
0.00133937,-0.00369163,0.0435091,0.991536,-0.11465,0.0609274,0.123533,0.977499,-0.170984,-0.0399531,0.177064,0.983388,1.74378e-06,1.42191e-06,0.999926,4.24144,0.886288,2.69038,0.04375,
0.00141659,-0.0039085,0.0447376,0.991078,-0.117654,0.0626322,0.127007,0.976157,-0.176033,-0.0404279,0.182417,0.98239,1.75158e-06,1.40072e-06,0.999926,4.2529,0.87003,2.68707,0.045,
0.00149594,-0.00413168,0.0459649,0.990609,-0.120642,0.0643339,0.130474,0.974774,-0.181087,-0.0408644,0.18778,0.981361,1.75925e-06,1.37947e-06,0.999926,4.26418,0.853708,2.68378,0.04625,
0.00157741,-0.00436118,0.0471909,0.990131,-0.123614,0.0660325,0.133933,0.973351,-0.186146,-0.0412625,0.193153,0.980301,1.76679e-06,1.35814e-06,0.999926,4.27529,0.837325,2.68052,0.0475,
0.00166101,-0.00459701,0.0484155,0.989643,-0.126571,0.0677277,0.137386,0.971887,-0.19121,-0.0416221,0.198534,0.97921,1.77421e-06,1.33674e-06,0.999926,4.28622,0.820879,2.67729,0.04875,
0.00174672,-0.00483917,0.0496387,0.989145,-0.129512,0.0694197,0.140831,0.970382,-0.196278,-0.0419432,0.203924,0.978088,1.78149e-06,1.31528e-06,0.999926,4.29697,0.804374,2.67409,0.05,
0.00183455,-0.00508767,0.0508605,0.988637,-0.132438,0.0711081,0.144268,0.968837,-0.201351,-0.0422257,0.209321,0.976935,1.78865e-06,1.29374e-06,0.999926,4.30755,0.787809,2.67091,0.05125,
0.00192448,-0.00534251,0.0520808,0.98812,-0.135348,0.072793,0.147697,0.967251,-0.206427,-0.0424695,0.214726,0.975751,1.79567e-06,1.27214e-06,0.999926,4.31794,0.771186,2.66777,0.0525,
0.00201652,-0.00560369,0.0532997,0.987594,-0.138242,0.0744742,0.151117,0.965623,-0.211507,-0.0426748,0.220137,0.974535,1.80257e-06,1.25048e-06,0.999926,4.32816,0.754506,2.66465,0.05375,
0.00211066,-0.00587123,0.054517,0.987059,-0.141121,0.0761516,0.154528,0.963955,-0.21659,-0.0428413,0.225555,0.973288,1.80933e-06,1.22875e-06,0.999926,4.3382,0.73777,2.66155,0.055,
0.00220689,-0.00614513,0.0557327,0.986515,-0.143984,0.0778252,0.15793,0.962246,-0.221676,-0.0429691,0.230978,0.97201,1.81596e-06,1.20695e-06,0.999926,4.34806,0.72098,2.65849,0.05625,
0.00230521,-0.00642538,0.0569468,0.985962,-0.146832,0.0794949,0.161323,0.960496,-0.226765,-0.0430582,0.236406,0.9707,1.82246e-06,1.1851e-06,0.999926,4.35774,0.704135,2.65546,0.0575,
0.00240561,-0.006712,0.0581593,0.9854,-0.149664,0.0811605,0.164706,0.958705,-0.231856,-0.0431084,0.241839,0.969358,1.82883e-06,1.16318e-06,0.999926,4.36724,0.687239,2.65245,0.05875,
0.0025081,-0.00700498,0.05937,0.98483,-0.15248,0.0828219,0.168078,0.956872,-0.236949,-0.0431199,0.247275,0.967985,1.83506e-06,1.14121e-06,0.999926,4.37656,0.67029,2.64947,0.06,
0.00261265,-0.00730432,0.060579,0.984252,-0.155281,0.0844791,0.171441,0.954999,-0.242044,-0.0430926,0.252715,0.966581,1.84116e-06,1.11918e-06,0.999926,4.38569,0.653292,2.64653,0.06125,
0.00271928,-0.00761004,0.0617863,0.983665,-0.158066,0.0861319,0.174792,0.953084,-0.24714,-0.0430265,0.258158,0.965144,1.84713e-06,1.09709e-06,0.999926,4.39465,0.636244,2.64361,0.0625,
0.00282797,-0.00792212,0.0629917,0.98307,-0.160836,0.0877803,0.178132,0.951128,-0.252237,-0.0429216,0.263603,0.963676,1.85296e-06,1.07494e-06,0.999926,4.40342,0.619148,2.64072,0.06375,
0.00293872,-0.00824058,0.0641953,0.982467,-0.16359,0.0894241,0.181462,0.949131,-0.257335,-0.0427779,0.26905,0.962176,1.85866e-06,1.05274e-06,0.999926,4.41201,0.602006,2.63786,0.065,
0.00305152,-0.00856541,0.0653969,0.981857,-0.166328,0.0910633,0.184779,0.947093,-0.262433,-0.0425954,0.274498,0.960644,1.86422e-06,1.03049e-06,0.999926,4.42041,0.584817,2.63503,0.06625,
0.00316636,-0.00889661,0.0665967,0.981238,-0.169051,0.0926977,0.188084,0.945014,-0.267531,-0.0423742,0.279947,0.95908,1.86965e-06,1.00819e-06,0.999926,4.42864,0.567584,2.63223,0.0675,
0.00328325,-0.00923418,0.0677945,0.980613,-0.171759,0.0943273,0.191377,0.942894,-0.272629,-0.0421141,0.285395,0.957484,1.87494e-06,9.85833e-07,0.999926,4.43668,0.550307,2.62946,0.06875,
0.00340216,-0.00957813,0.0689902,0.97998,-0.174451,0.0959519,0.194657,0.940732,-0.277726,-0.0418154,0.290843,0.955856,1.8801e-06,9.63429e-07,0.999926,4.44453,0.532988,2.62672,0.07,
0.00352311,-0.00992844,0.0701839,0.979339,-0.177128,0.0975714,0.197925,0.938529,-0.282822,-0.0414779,0.29629,0.954197,1.88512e-06,9.40976e-07,0.999926,4.4522,0.515628,2.62401,0.07125,
0.00364608,-0.0102851,0.0713755,0.978692,-0.17979,0.0991858,0.201179,0.936286,-0.287917,-0.0411017,0.301736,0.952505,1.89001e-06,9.18477e-07,0.999926,4.45968,0.498228,2.62133,0.0725,
0.00377106,-0.0106482,0.072565,0.978038,-0.182436,0.100795,0.204419,0.934001,-0.29301,-0.0406869,0.307179,0.950781,1.89475e-06,8.95932e-07,0.999926,4.46698,0.480789,2.61868,0.07375,
0.00389805,-0.0110176,0.0737523,0.977376,-0.185067,0.102399,0.207645,0.931675,-0.298101,-0.0402335,0.31262,0.949026,1.89936e-06,8.73343e-07,0.999926,4.4741,0.463312,2.61607,0.075,
0.00402704,-0.0113934,0.0749374,0.976709,-0.187683,0.103997,0.210857,0.929309,-0.303191,-0.0397416,0.318057,0.947238,1.90384e-06,8.50711e-07,0.999926,4.48102,0.445798,2.61348,0.07625,
0.00415802,-0.0117755,0.0761202,0.976034,-0.190284,0.10559,0.214055,0.926901,-0.308277,-0.0392112,0.323491,0.945418,1.90817e-06,8.28038e-07,0.999926,4.48776,0.428249,2.61092,0.0775,
0.00429099,-0.012164,0.0773007,0.975354,-0.192869,0.107177,0.217238,0.924453,-0.313361,-0.0386423,0.32892,0.943567,1.91237e-06,8.05324e-07,0.999926,4.49432,0.410666,2.6084,0.07875,
0.00442595,-0.0125589,0.0784789,0.974667,-0.19544,0.108758,0.220405,0.921964,-0.318441,-0.038035,0.334344,0.941683,1.91643e-06,7.82571e-07,0.999926,4.50068,0.393049,2.60591,0.08,
0.00456287,-0.01296,0.0796547,0.973974,-0.197995,0.110334,0.223557,0.919434,-0.323518,-0.0373894,0.339763,0.939767,1.92035e-06,7.5978e-07,0.999926,4.50686,0.375401,2.60345,0.08125,
0.00470176,-0.0133676,0.0808281,0.973274,-0.200536,0.111903,0.226693,0.916864,-0.32859,-0.0367056,0.345176,0.93782,1.92413e-06,7.36953e-07,0.999926,4.51286,0.357721,2.60102,0.0825,
0.00484261,-0.0137815,0.0819991,0.972569,-0.203061,0.113466,0.229812,0.914253,-0.333659,-0.0359836,0.350582,0.93584,1.92777e-06,7.14091e-07,0.999926,4.51866,0.340012,2.59862,0.08375,
0.00498541,-0.0142017,0.0831676,0.971859,-0.205572,0.115024,0.232916,0.911601,-0.338723,-0.0352236,0.355982,0.933829,1.93127e-06,6.91195e-07,0.999926,4.52428,0.322275,2.59625,0.085,
0.00513015,-0.0146282,0.0843335,0.971143,-0.208068,0.116574,0.236002,0.90891,-0.343782,-0.0344255,0.361373,0.931786,1.93464e-06,6.68267e-07,0.999926,4.5297,0.30451,2.59392,0.08625,
0.00527682,-0.015061,0.0854968,0.970421,-0.21055,0.118119,0.239071,0.906178,-0.348836,-0.0335895,0.366756,0.92971,1.93786e-06,6.45308e-07,0.999926,4.53494,0.286719,2.59161,0.0875,
0.00542543,-0.0155002,0.0866576,0.969694,-0.213017,0.119657,0.242123,0.903406,-0.353884,-0.0327157,0.372131,0.927603,1.94095e-06,6.22319e-07,0.999926,4.53999,0.268902,2.58934,0.08875,
0.00557595,-0.0159457,0.0878157,0.968962,-0.215469,0.121189,0.245157,0.900594,-0.358927,-0.0318042,0.377496,0.925465,1.94389e-06,5.99302e-07,0.999926,4.54485,0.251062,2.58711,0.09,
0.00572838,-0.0163975,0.0889711,0.968224,-0.217907,0.122713,0.248173,0.897742,-0.363963,-0.0308551,0.382852,0.923294,1.94669e-06,5.76257e-07,0.999926,4.54952,0.2332,2.5849,0.09125,
0.00588271,-0.0168555,0.0901237,0.967482,-0.22033,0.124232,0.251171,0.894851,-0.368993,-0.0298684,0.388197,0.921092,1.94936e-06,5.53188e-07,0.999926,4.55401,0.215315,2.58273,0.0925,
0.00603893,-0.0173199,0.0912736,0.966735,-0.222739,0.125743,0.25415,0.89192,-0.374015,-0.0288444,0.393531,0.918859,1.95188e-06,5.30094e-07,0.999926,4.5583,0.197411,2.58059,0.09375,
0.00619704,-0.0177905,0.0924207,0.965983,-0.225134,0.127247,0.257109,0.888949,-0.379031,-0.0277831,0.398854,0.916594,1.95426e-06,5.06977e-07,0.999926,4.5624,0.179487,2.57848,0.095,
0.00635703,-0.0182674,0.0935649,0.965226,-0.227515,0.128744,0.26005,0.885939,-0.384039,-0.0266846,0.404165,0.914297,1.95651e-06,4.83838e-07,0.999926,4.56631,0.161545,2.57641,0.09625,
0.00651888,-0.0187505,0.0947062,0.964465,-0.229882,0.130234,0.262971,0.88289,-0.38904,-0.0255492,0.409463,0.911969,1.95861e-06,4.6068e-07,0.999926,4.57003,0.143586,2.57437,0.0975,
0.00668259,-0.0192399,0.0958446,0.9637,-0.232234,0.131717,0.265872,0.879802,-0.394032,-0.0243768,0.414748,0.90961,1.96057e-06,4.37503e-07,0.999926,4.57357,0.125612,2.57236,0.09875,
0.00684815,-0.0197355,0.0969801,0.962931,-0.234573,0.133192,0.268752,0.876675,-0.399016,-0.0231676,0.42002,0.907219,1.96239e-06,4.14308e-07,0.999926,4.57691,0.107623,2.57038,0.1,
0.00701555,-0.0202373,0.0981125,0.962157,-0.236898,0.13466,0.271612,0.873509,-0.403991,-0.0219219,0.425278,0.904797,1.96407e-06,3.91098e-07,0.999926,4.58006,0.0896204,2.56844,0.10125,
0.00718478,-0.0207454,0.0992419,0.961379,-0.239209,0.13612,0.274452,0.870305,-0.408956,-0.0206397,0.430521,0.902345,1.9656e-06,3.67873e-07,0.999926,4.58302,0.0716059,2.56653,0.1025,
0.00735582,-0.0212597,0.100368,0.960598,-0.241507,0.137572,0.27727,0.867063,-0.413913,-0.0193211,0.435749,0.899861,1.967e-06,3.44635e-07,0.999926,4.58579,0.0535805,2.56466,0.10375,
0.00752868,-0.0217801,0.101491,0.959813,-0.243791,0.139017,0.280066,0.863782,-0.41886,-0.0179664,0.440961,0.897347,1.96825e-06,3.21385e-07,0.999926,4.58837,0.0355452,2.56282,0.105,
0.00770334,-0.0223067,0.102611,0.959024,-0.246062,0.140454,0.282841,0.860464,-0.423796,-0.0165756,0.446157,0.894801,1.96937e-06,2.98124e-07,0.999926,4.59075,0.0175013,2.56101,0.10625,
0.00787979,-0.0228395,0.103728,0.958231,-0.248319,0.141883,0.285594,0.857107,-0.428723,-0.0151491,0.451336,0.892225,1.97034e-06,2.74855e-07,0.999926,4.59295,-0.000550163,2.55924,0.1075,
0.00805803,-0.0233784,0.104842,0.957435,-0.250564,0.143304,0.288324,0.853714,-0.433638,-0.0136868,0.456498,0.889619,1.97117e-06,2.51578e-07,0.999926,4.59496,-0.0186079,2.5575,0.10875,
0.00823803,-0.0239235,0.105952,0.956636,-0.252795,0.144717,0.291032,0.850283,-0.438543,-0.012189,0.461643,0.886982,1.97186e-06,2.28295e-07,0.999926,4.59677,-0.0366708,2.55579,0.11,
0.00841979,-0.0244747,0.107059,0.955833,-0.255013,0.146122,0.293717,0.846814,-0.443436,-0.0106559,0.466769,0.884315,1.97241e-06,2.05007e-07,0.999926,4.5984,-0.0547377,2.55412,0.11125,
0.00860331,-0.025032,0.108163,0.955027,-0.257218,0.147518,0.296378,0.843309,-0.448318,-0.00908757,0.471877,0.881618,1.97281e-06,1.81716e-07,0.999926,4.59983,-0.0728073,2.55248,0.1125,
0.00878856,-0.0255954,0.109263,0.954219,-0.259411,0.148906,0.299017,0.839768,-0.453188,-0.00748431,0.476965,0.87889,1.97308e-06,1.58422e-07,0.999926,4.60107,-0.0908786,2.55088,0.11375,
0.00897554,-0.0261649,0.11036,0.953407,-0.261591,0.150285,0.301631,0.83619,-0.458045,-0.00584625,0.482034,0.876133,1.9732e-06,1.35129e-07,0.999926,4.60212,-0.10895,2.54931,0.115,
0.00916425,-0.0267404,0.111453,0.952592,-0.263758,0.151656,0.304221,0.832576,-0.46289,-0.00417359,0.487083,0.873346,1.97318e-06,1.11835e-07,0.999926,4.60298,-0.127021,2.54778,0.11625,
0.00935466,-0.027322,0.112543,0.951775,-0.265913,0.153018,0.306787,0.828925,-0.467723,-0.00246654,0.492111,0.870529,1.97303e-06,8.85446e-08,0.999926,4.60365,-0.145091,2.54628,0.1175,
0.00954676,-0.0279097,0.113629,0.950955,-0.268056,0.154371,0.309328,0.82524,-0.472542,-0.000725273,0.497117,0.867683,1.97273e-06,6.52573e-08,0.999926,4.60412,-0.163157,2.54481,0.11875,
0.00974055,-0.0285033,0.114712,0.950133,-0.270186,0.155715,0.311844,0.821519,-0.477347,0.00104999,0.502102,0.864808,1.97229e-06,4.1975e-08,0.999926,4.60441,-0.181219,2.54338,0.12,
0.00993602,-0.0291029,0.115791,0.949308,-0.272305,0.15705,0.314335,0.817762,-0.482139,0.00285905,0.507065,0.861903,1.97171e-06,1.86992e-08,0.999926,4.6045,-0.199275,2.54198,0.12125,
0.0101332,-0.0297085,0.116867,0.94848,-0.274411,0.158377,0.316801,0.813971,-0.486917,0.00470169,0.512006,0.858969,1.97098e-06,-4.56889e-09,0.999926,4.60441,-0.217326,2.54062,0.1225,
